更新时间,经度,维度,飞行距离,飞行高度(dm)
2020-07-10 20:32:24.728000,121.41680418298326,31.174487742947875,1203,518.423583984375
2020-07-10 20:32:24.831000,121.41681532622412,31.174478112564575,1203,519.930419921875
2020-07-10 20:32:24.934000,121.41682652617934,31.174468455709285,1203,521.4431762695312
2020-07-10 20:32:25.045000,121.41686002991895,31.174439560599005,1203,525.968994140625
2020-07-10 20:32:25.146000,121.41686002991895,31.174439560599005,1203,525.968994140625
2020-07-10 20:32:25.248000,121.41687119462796,31.17442994209683,1203,527.4763793945312
2020-07-10 20:32:25.350000,121.41688238529096,31.174420315882344,1203,528.986083984375
2020-07-10 20:32:25.453000,121.41689360799596,31.174410685499044,1203,530.498291015625
2020-07-10 20:32:25.556000,121.4169047941731,31.174401068664395,1203,532.0069580078125
2020-07-10 20:32:25.659000,121.41691591947047,31.174391470589423,1203,533.5100708007812
2020-07-10 20:32:25.763000,121.41691591947047,31.174391470589423,1203,533.5100708007812
2020-07-10 20:32:25.866000,121.41692700471535,31.174381879601437,1203,535.0099487304688
2020-07-10 20:32:25.969000,121.41693819153332,31.174372202944273,1203,536.5233764648438
2020-07-10 20:32:26.072000,121.416971195418,31.174343619453033,1203,540.9911499023438
2020-07-10 20:32:26.176000,121.416971195418,31.174343619453033,1203,540.9911499023438
2020-07-10 20:32:26.278000,121.4169927817824,31.174324763895406,1203,543.926025390625
2020-07-10 20:32:26.382000,121.4169927817824,31.174324763895406,1203,543.926025390625
2020-07-10 20:32:26.484000,121.4170035007874,31.174315309436167,1203,545.3906860351562
2020-07-10 20:32:26.587000,121.41701422555995,31.174305827254297,1203,546.85791015625
2020-07-10 20:32:26.689000,121.41702482857299,31.174296460548646,1203,548.307861328125
2020-07-10 20:32:26.791000,121.41702482857299,31.174296460548646,1203,548.307861328125
2020-07-10 20:32:26.896000,121.41704613040456,31.17427768253101,1203,551.2176513671875
2020-07-10 20:32:27.001000,121.41706785326782,31.174258594561856,1203,554.1801147460938
2020-07-10 20:32:27.103000,121.41707871678217,31.174249043802952,1203,555.6619873046875
2020-07-10 20:32:27.206000,121.41707871678217,31.174249043802952,1203,555.6619873046875
2020-07-10 20:32:27.308000,121.41710049956393,31.174229912269663,1203,558.6318359375
2020-07-10 20:32:27.412000,121.41711141082082,31.174220344627052,1203,560.1182250976562
2020-07-10 20:32:27.514000,121.41711141082082,31.174220344627052,1203,560.1182250976562
2020-07-10 20:32:27.617000,121.41713328011598,31.17420122476645,1202,563.0928955078125
2020-07-10 20:32:27.720000,121.41713328011598,31.17420122476645,1202,563.0928955078125
2020-07-10 20:32:27.823000,121.4171442596223,31.174191661917977,1202,564.58349609375
2020-07-10 20:32:27.926000,121.41715527469525,31.174182098235743,1202,566.0765380859375
2020-07-10 20:32:28.029000,121.41717729971442,31.17416296107455,1202,569.06298828125
2020-07-10 20:32:28.131000,121.41718828114325,31.17415339343194,1202,570.5540771484375
2020-07-10 20:32:28.233000,121.41719926769883,31.174143826831532,1202,572.04541015625
2020-07-10 20:32:28.338000,121.41721025425443,31.17413425627075,1202,573.5370483398438
2020-07-10 20:32:28.440000,121.41722139685446,31.174124557727296,1202,575.0492553710938
2020-07-10 20:32:28.542000,121.41722139685446,31.174124557727296,1202,575.0492553710938
2020-07-10 20:32:28.645000,121.41724366987857,31.174105197325975,1202,578.0699462890625
2020-07-10 20:32:28.748000,121.41724366987857,31.174105197325975,1202,578.0699462890625
2020-07-10 20:32:28.850000,121.41725465931793,31.17409566136637,1202,579.55908203125
2020-07-10 20:32:28.953000,121.41726563145461,31.174086146042406,1203,581.04541015625
2020-07-10 20:32:29.057000,121.41728769171995,31.17406705515508,1202,584.0305786132812
2020-07-10 20:32:29.159000,121.41729873819402,31.174057502103327,1202,585.5248413085938
2020-07-10 20:32:29.262000,121.41730979107652,31.174047954679477,1202,587.0191040039062
2020-07-10 20:32:29.364000,121.41732088048687,31.174038391414122,1202,588.51708984375
2020-07-10 20:32:29.467000,121.41733186992622,31.174028939247734,1202,589.9995727539062
2020-07-10 20:32:29.569000,121.41734281610889,31.17401952355849,1202,591.4762573242188
2020-07-10 20:32:29.672000,121.41735391224806,31.17400999239302,1202,592.9721069335938
2020-07-10 20:32:29.775000,121.41735391224806,31.17400999239302,1202,592.9721069335938
2020-07-10 20:32:29.879000,121.41736512630173,31.17400037472461,1202,594.4827270507812
2020-07-10 20:32:29.982000,121.41737639194297,31.173990736628998,1202,595.9984130859375
2020-07-10 20:32:30.085000,121.41739885273311,31.17397147002605,1202,599.0242919921875
2020-07-10 20:32:30.187000,121.4174100427553,31.173961825677214,1202,600.535400390625
2020-07-10 20:32:30.292000,121.41743245323953,31.17394240461961,1201,603.570068359375
2020-07-10 20:32:30.394000,121.41743245323953,31.17394240461961,1201,603.570068359375
2020-07-10 20:32:30.497000,121.41744369901477,31.1739326072752,1201,605.0969848632812
2020-07-10 20:32:30.599000,121.41746612808333,31.17391299320139,1202,608.1482543945312
2020-07-10 20:32:30.701000,121.41746612808333,31.17391299320139,1202,608.1482543945312
2020-07-10 20:32:30.804000,121.41746612808333,31.17391299320139,1202,608.1482543945312
2020-07-10 20:32:30.907000,121.41748854753934,31.1738933455686,1202,611.2015380859375
2020-07-10 20:32:31.009000,121.41751108106479,31.173873556612932,1201,614.2736206054688
2020-07-10 20:32:31.111000,121.41752240758582,31.173863594808708,1201,615.8190307617188
2020-07-10 20:32:31.214000,121.41752240758582,31.173863594808708,1201,615.8190307617188
2020-07-10 20:32:31.316000,121.41753357005187,31.173853752232638,1201,617.3440551757812
2020-07-10 20:32:31.420000,121.41755567197183,31.173834167548982,1201,620.3712768554688
2020-07-10 20:32:31.523000,121.41755567197183,31.173834167548982,1201,620.3712768554688
2020-07-10 20:32:31.625000,121.41755567197183,31.173834167548982,1201,620.3712768554688
2020-07-10 20:32:31.728000,121.4175776989135,31.17381454096872,1201,623.3969116210938
2020-07-10 20:32:31.832000,121.4175776989135,31.17381454096872,1201,623.3969116210938
2020-07-10 20:32:31.934000,121.4175776989135,31.17381454096872,1201,623.3969116210938
2020-07-10 20:32:32.038000,121.4175776989135,31.17381454096872,1201,623.3969116210938
2020-07-10 20:32:32.140000,121.4175776989135,31.17381454096872,1201,623.3969116210938
2020-07-10 20:32:32.243000,121.4175776989135,31.17381454096872,1201,623.3969116210938
2020-07-10 20:32:32.347000,121.4175776989135,31.17381454096872,1201,623.3969116210938
2020-07-10 20:32:32.450000,121.4175776989135,31.17381454096872,1201,623.3969116210938
2020-07-10 20:32:32.552000,121.4175776989135,31.17381454096872,1201,623.3969116210938
2020-07-10 20:32:32.656000,121.4175776989135,31.17381454096872,1201,623.3969116210938
2020-07-10 20:32:32.758000,121.4175776989135,31.17381454096872,1201,623.3969116210938
2020-07-10 20:32:32.861000,121.41758868162405,31.173804700060177,1201,624.909912109375
2020-07-10 20:32:32.963000,121.41758868162405,31.173804700060177,1201,624.909912109375
2020-07-10 20:32:33.065000,121.41758868162405,31.173804700060177,1201,624.909912109375
2020-07-10 20:32:33.169000,121.41759960954278,31.173794895837222,1201,626.4163818359375
2020-07-10 20:32:33.272000,121.41759960954278,31.173794895837222,1201,626.4163818359375
2020-07-10 20:32:33.374000,121.41759960954278,31.173794895837222,1201,626.4163818359375
2020-07-10 20:32:33.477000,121.41759960954278,31.173794895837222,1201,626.4163818359375
2020-07-10 20:32:33.580000,121.41759960954278,31.173794895837222,1201,626.4163818359375
2020-07-10 20:32:33.683000,121.41759960954278,31.173794895837222,1201,626.4163818359375
2020-07-10 20:32:33.786000,121.41759960954278,31.173794895837222,1201,626.4163818359375
2020-07-10 20:32:33.888000,121.41759960954278,31.173794895837222,1201,626.4163818359375
2020-07-10 20:32:33.990000,121.41759960954278,31.173794895837222,1201,626.4163818359375
2020-07-10 20:32:34.092000,121.41759960954278,31.173794895837222,1201,626.4163818359375
2020-07-10 20:32:34.194000,121.41759960954278,31.173794895837222,1201,626.4163818359375
2020-07-10 20:32:34.296000,121.41759960954278,31.173794895837222,1201,626.4163818359375
2020-07-10 20:32:34.399000,121.41759960954278,31.173794895837222,1201,626.4163818359375
2020-07-10 20:32:34.502000,121.41759960954278,31.173794895837222,1201,626.4163818359375
2020-07-10 20:32:34.605000,121.41759960954278,31.173794895837222,1201,626.4163818359375
2020-07-10 20:32:34.706000,121.41759960954278,31.173794895837222,1201,626.4163818359375
2020-07-10 20:32:34.809000,121.41759960954278,31.173794895837222,1201,626.4163818359375
2020-07-10 20:32:34.912000,121.41759960954278,31.173794895837222,1201,626.4163818359375
2020-07-10 20:32:35.014000,121.41759960954278,31.173794895837222,1201,626.4163818359375
2020-07-10 20:32:35.116000,121.41759960954278,31.173794895837222,1201,626.4163818359375
2020-07-10 20:32:35.217000,121.41759960954278,31.173794895837222,1201,626.4163818359375
2020-07-10 20:32:35.319000,121.41759960954278,31.173794895837222,1201,626.4163818359375
2020-07-10 20:32:35.422000,121.41759960954278,31.173794895837222,1201,626.4163818359375
2020-07-10 20:32:35.525000,121.41759960954278,31.173794895837222,1201,626.4163818359375
2020-07-10 20:32:35.626000,121.41759960954278,31.173794895837222,1201,626.4163818359375
2020-07-10 20:32:35.730000,121.41759960954278,31.173794895837222,1201,626.4163818359375
2020-07-10 20:32:35.832000,121.41759960954278,31.173794895837222,1201,626.4163818359375
2020-07-10 20:32:35.933000,121.41759960954278,31.173794895837222,1201,626.4163818359375
